MES;EF0000;EF0001;EF0002;EF0003
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;30;8;30;7200
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;3;8;30;720
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;3;8;30;720
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;3;8;30;720
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;4;8;30;960
Novembro;9;8;30;2160
Novembro;0;0;0;0
Novembro;4;8;30;960
Novembro;11;8;30;2640
Novembro;10;8;30;2400
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;20;8;30;4800
Novembro;9;8;30;2160
Novembro;1;8;30;240
Novembro;36;8;20;5760
Novembro;24;8;24;4608
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;16;3072
Novembro;24;8;16;3072
Novembro;24;8;16;3072
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;16;3072
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;55;12;30;19800
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;36;4;28;4032
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;55;12;30;19800
Novembro;540;16;20;172800
Novembro;540;16;30;259200
Novembro;36;8;20;5760
Novembro;55;12;30;19800
Novembro;45;10;30;13500
Novembro;45;10;30;13500
Novembro;24;8;20;3840
Novembro;55;12;30;19800
Novembro;540;14;30;226800
Novembro;540;6;28;7560
Novembro;540;16;30;259200
Novembro;225;8;20;36000
Novembro;35;6;28;5880
Novembro;18;11;28;5544
Novembro;35;6;28;5880
Novembro;270;14;30;113400
Novembro;45;6;28;7560
Novembro;45;6;28;7560
Novembro;45;6;28;7560
Novembro;18;11;28;5544
Novembro;35;6;28;5880
Novembro;18;11;28;5544
Novembro;18;11;28;5544
Novembro;18;11;28;5544
Novembro;18;11;28;5544
Novembro;18;11;28;5544
Novembro;18;6;28;3024
Novembro;35;6;28;5880
Novembro;18;11;28;5544
Novembro;18;6;28;3024
Novembro;18;6;28;3024
Novembro;18;12;28;6048
Novembro;18;6;28;3024
Novembro;18;6;28;3024
Novembro;15;12;10;1800
Novembro;18;12;28;6048
Novembro;18;6;30;3240
Novembro;18;6;28;3024
Novembro;18;6;28;3024
Novembro;18;12;28;6048
Novembro;18;12;28;6048
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;18;12;28;6048
Novembro;18;12;28;6048
Novembro;18;12;28;6048
Novembro;18;12;28;6048
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;14;10;2100
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;10;10;1500
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;20;3600
Novembro;15;12;20;3600
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;15;12;10;1800
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;15;12;10;1800
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;15;12;20;3600
Novembro;36;14;30;15120
Novembro;15;12;10;1800
Novembro;36;16;30;17280
Novembro;15;12;20;3600
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;36;14;30;15120
Novembro;55;12;30;19800
Novembro;36;14;30;15120
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;36;14;30;15120
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;36;14;30;15120
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;55;12;30;19800
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;50;8;20;8000
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;36;8;20;5760
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;525;8;20;84000
Novembro;180;8;20;28800
Novembro;180;8;20;28800
Novembro;180;8;20;28800
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;180;8;20;28800
Novembro;180;8;20;28800
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;180;8;20;28800
Novembro;180;8;20;28800
Novembro;180;8;20;28800
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;180;8;20;28800
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;50;8;20;8000
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;36;8;20;5760
Novembro;36;8;20;5760
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;24;4608
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;24;4608
Novembro;24;8;24;4608
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;24;4608
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;20;3840
Novembro;24;8;24;4608
Novembro;24;8;24;4608
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;1;8;30;240
Novembro;0;0;0;0
Novembro;2;8;30;480
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;1;16;30;480
Novembro;0;0;0;0
Novembro;10;4;30;1200
Novembro;2;4;30;240
Novembro;2;8;30;480
Novembro;1;10;30;300
Novembro;5;6;30;900
Novembro;5;5;30;750
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;59;6;30;10620
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;17;10;20;3400
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;5;4;30;600
Novembro;83;4;20;6640
Novembro;2;12;30;720
Novembro;0;0;0;0
Novembro;17;6;20;2040
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;57;4;20;4560
Novembro;25;6;20;3000
Novembro;0;0;0;0
Novembro;181;4;20;14480
Novembro;2;4;30;240
Novembro;13;4;20;1040
Novembro;35;8;20;5600
Novembro;7;6;30;1260
Novembro;0;0;0;0
Novembro;2;16;30;960
Novembro;12;4;30;1440
Novembro;1;6;30;180
Novembro;23;5;20;2300
Novembro;180;9;20;32400
Novembro;45;9;20;8100
Novembro;45;9;24;9720
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;24;9720
Novembro;45;9;24;9720
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;24;9720
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;28;11340
Novembro;180;9;30;48600
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;70;9;30;18900
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;70;9;20;12600
Novembro;45;9;24;9720
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;180;9;30;48600
Novembro;45;9;30;12150
Novembro;70;9;30;18900
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;70;9;30;18900
Novembro;70;9;30;18900
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;12;4860
Novembro;70;9;30;18900
Novembro;70;9;30;18900
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;70;9;30;18900
Novembro;70;9;30;18900
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;180;9;30;48600
Novembro;45;9;20;8100
Novembro;70;9;30;18900
Novembro;70;9;30;18900
Novembro;70;9;30;18900
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;180;9;30;48600
Novembro;180;9;30;48600
Novembro;70;9;30;18900
Novembro;180;9;30;48600
Novembro;45;9;30;12150
Novembro;45;4;20;3600
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;180;9;30;48600
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;24;9720
Novembro;70;9;30;18900
Novembro;70;9;30;18900
Novembro;180;9;30;48600
Novembro;45;9;16;6480
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;180;9;30;48600
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;70;9;30;18900
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;180;9;30;48600
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;70;9;30;18900
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;225;9;30;60750
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;28;11340
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;28;11340
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;28;11340
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;24;9720
Novembro;45;9;20;8100
Novembro;45;9;28;11340
Novembro;45;9;20;8100
Novembro;45;9;28;11340
Novembro;45;9;30;12150
Novembro;45;9;28;11340
Novembro;45;9;28;11340
Novembro;45;9;30;12150
Novembro;45;9;30;12150
Novembro;45;9;28;11340
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;28;11340
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;90;9;30;24300
Novembro;150;9;30;40500
Novembro;180;9;30;48600
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;180;9;30;48600
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;225;9;30;60750
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;28;11340
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;28;11340
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;24;9720
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;28;11340
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;70;9;20;12600
Novembro;45;9;20;8100
Novembro;180;9;30;48600
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;30;12150
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;180;9;30;48600
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;50;9;20;9000
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;45;9;20;8100
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;63;4;15;3780
Novembro;20;2;10;400
Novembro;0;0;0;0
Novembro;4;4;20;320
Novembro;17;8;30;4080
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;124;4;10;4960
Novembro;0;0;0;0
Novembro;60;4;10;2400
Novembro;5;2;15;150
Novembro;3;10;30;900
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;52;4;30;6240
Novembro;30;2;20;1200
Novembro;14;2;20;560
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;3;4;20;240
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;3;4;30;360
Novembro;2;2;30;120
Novembro;40;4;20;3200
Novembro;24;1;10;240
Novembro;33;4;20;2640
Novembro;7;4;20;560
Novembro;65;5;20;6500
Novembro;2;4;30;240
Novembro;2;4;30;240
Novembro;3;4;20;240
Novembro;1;4;30;120
Novembro;3;4;20;240
Novembro;1;4;30;120
Novembro;7;2;20;280
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;70;5;20;7000
Novembro;38;5;30;5700
Novembro;2;15;30;900
Novembro;2;3;30;180
Novembro;1;4;30;120
Novembro;2;4;30;240
Novembro;2;4;30;240
Novembro;17;2;15;510
Novembro;1;6;30;180
Novembro;1;5;30;150
Novembro;1;6;30;180
Novembro;1;6;30;180
Novembro;1;4;30;120
Novembro;0;0;0;0
Novembro;1;4;30;120
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;1;4;30;120
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;2;4;20;160
Novembro;0;0;0;0
Novembro;1;10;30;300
Novembro;7;10;30;2100
Novembro;2;10;30;600
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;2;8;20;320
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;2;10;20;400
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;3;4;20;240
Novembro;1;4;30;120
Novembro;2;4;30;240
Novembro;1;4;30;120
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;1;4;30;120
Novembro;30;1;10;300
Novembro;1;6;30;180
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;3;3;20;180
Novembro;14;2;10;280
Novembro;0;0;0;0
Novembro;12;2;15;360
Novembro;4;4;15;240
Novembro;3;4;20;240
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;9;8;30;2160
Novembro;1;8;30;240
Novembro;99;8;30;23760
Novembro;2;8;30;480
Novembro;4;8;30;960
Novembro;6;8;30;1440
Novembro;2;8;30;480
Novembro;1;8;30;240
Novembro;21;8;30;5040
Novembro;48;8;30;11520
Novembro;166;8;30;39840
Novembro;13;8;30;3120
Novembro;0;0;0;0
Novembro;1;8;30;240
Novembro;53;6;30;9540
Novembro;84;4;20;6720
Novembro;1;10;30;300
Novembro;1;8;30;240
Novembro;8;10;30;2400
Novembro;130;4;20;10400
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;2;10;30;600
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;110;10;20;22000
Novembro;55;8;20;8800
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;43;8;30;10320
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;110;4;20;8800
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;82;4;20;6560
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;7;4;15;420
Novembro;3;12;30;1080
Novembro;3;8;30;720
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;36;5;20;3600
Novembro;0;0;0;0
Novembro;2;4;30;240
Novembro;0;0;0;0
Novembro;23;2;15;690
Novembro;3;4;30;360
Novembro;6;12;30;2160
Novembro;3;12;30;1080
Novembro;11;4;15;660
Novembro;37;4;20;2960
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;0;0;0;0
Novembro;6;2;20;240
Novembro;0;0;0;0
Novembro;100;4;20;8000
Novembro;0;0;0;0
Novembro;34;4;20;2720
